domain,role,mode,feature_set_id,position,feature
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,22,sep_anx_01_distress_on_separation
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,23,social_anxiety_fear_interactions
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,24,sep_anx_06_refuses_sleep_away_or_alone
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,25,agor_avoid_or_need_companion
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,26,gad_assoc_04_irritability
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,27,gad_assoc_06_sleep_problems
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,28,social_anxiety_fear_performance
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,29,gad_assoc_02_fatigue
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,30,gad_assoc_01_restlessness
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,31,gad_assoc_03_concentration_difficulty
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,32,gad_assoc_05_muscle_tension
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,33,agor_fear_05_outside_home_alone
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,34,agor_fear_01_public_transport
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,35,agor_fear_03_enclosed_spaces
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,36,agor_fear_04_crowds_queues
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,37,agor_fear_02_open_spaces
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,38,agor_almost_always_triggered
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,39,agor_not_better_explained
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,40,gad_not_better_explained
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,41,social_anxiety_not_due_substance_medical
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,42,sep_anx_not_better_explained
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,43,social_anxiety_not_better_explained
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,44,gad_not_due_substance_medical
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,45,social_anxiety_children_peer_only_flag
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,46,agor_disproportionate
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,47,agor_not_excessive_due_medical
anxiety,psychologist,psychologist_full,dsm5_core_plus_context,48,social_anxiety_disproportionate
anxiety,psychologist,psychologist_full,legacy_structural_intersection,1,sep_anx_impairment
anxiety,psychologist,psychologist_full,legacy_structural_intersection,2,sep_anx_duration_weeks
anxiety,psychologist,psychologist_full,legacy_structural_intersection,3,agor_escape_help_cognition
anxiety,psychologist,psychologist_full,legacy_structural_intersection,4,sep_anx_07_separation_nightmares
anxiety,psychologist,psychologist_full,legacy_structural_intersection,5,gad_difficulty_controlling_worry
anxiety,psychologist,psychologist_full,legacy_structural_intersection,6,social_anxiety_duration_months
anxiety,psychologist,psychologist_full,legacy_structural_intersection,7,gad_duration_months
anxiety,psychologist,psychologist_full,legacy_structural_intersection,8,agor_impairment
anxiety,psychologist,psychologist_full,legacy_structural_intersection,9,social_anxiety_almost_always_triggered
anxiety,psychologist,psychologist_full,legacy_structural_intersection,10,agor_avoid_or_need_companion
anxiety,psychologist,psychologist_full,legacy_structural_intersection,11,gad_excessive_worry_multiple_areas
anxiety,psychologist,psychologist_full,legacy_structural_intersection,12,sep_anx_04_refuses_leaving_home_school
anxiety,psychologist,psychologist_full,legacy_structural_intersection,13,social_anxiety_fear_negative_evaluation
anxiety,psychologist,psychologist_full,legacy_structural_intersection,14,gad_assoc_06_sleep_problems
anxiety,psychologist,psychologist_full,legacy_structural_intersection,15,sep_anx_08_physical_complaints_on_separation
anxiety,psychologist,psychologist_full,legacy_structural_intersection,16,sep_anx_02_worry_losing_attachment_figures
anxiety,psychologist,psychologist_full,legacy_structural_intersection,17,gad_assoc_01_restlessness
anxiety,psychologist,psychologist_full,legacy_structural_intersection,18,social_anxiety_fear_being_observed
anxiety,psychologist,psychologist_full,legacy_structural_intersection,19,sep_anx_05_fear_being_alone_without_attachment
anxiety,psychologist,psychologist_full,legacy_structural_intersection,20,sep_anx_03_worry_event_causing_separation
anxiety,psychologist,psychologist_full,legacy_structural_intersection,21,social_anxiety_avoid_or_endure_intense
anxiety,psychologist,psychologist_full,legacy_structural_intersection,22,sep_anx_01_distress_on_separation
anxiety,psychologist,psychologist_full,legacy_structural_intersection,23,gad_assoc_05_muscle_tension
anxiety,psychologist,psychologist_full,legacy_structural_intersection,24,sep_anx_06_refuses_sleep_away_or_alone
anxiety,psychologist,psychologist_full,legacy_structural_intersection,25,gad_impairment
anxiety,psychologist,psychologist_full,legacy_structural_intersection,26,gad_assoc_03_concentration_difficulty
anxiety,psychologist,psychologist_full,legacy_structural_intersection,27,social_anxiety_fear_interactions
anxiety,psychologist,psychologist_full,legacy_structural_intersection,28,gad_assoc_02_fatigue
anxiety,psychologist,psychologist_full,legacy_structural_intersection,29,social_anxiety_fear_performance
anxiety,psychologist,psychologist_full,legacy_structural_intersection,30,gad_assoc_04_irritability
anxiety,psychologist,psychologist_full,legacy_structural_intersection,31,social_anxiety_impairment
anxiety,psychologist,psychologist_full,legacy_structural_intersection,32,agor_fear_05_outside_home_alone
anxiety,psychologist,psychologist_full,legacy_structural_intersection,33,agor_duration_months
anxiety,psychologist,psychologist_full,legacy_structural_intersection,34,agor_fear_01_public_transport
anxiety,psychologist,psychologist_full,legacy_structural_intersection,35,agor_fear_03_enclosed_spaces
anxiety,psychologist,psychologist_full,legacy_structural_intersection,36,agor_fear_04_crowds_queues
anxiety,psychologist,psychologist_full,legacy_structural_intersection,37,agor_fear_02_open_spaces
anxiety,psychologist,psychologist_full,legacy_structural_intersection,38,agor_almost_always_triggered
anxiety,psychologist,psychologist_full,legacy_structural_intersection,39,agor_not_better_explained
anxiety,psychologist,psychologist_full,legacy_structural_intersection,40,gad_not_better_explained
anxiety,psychologist,psychologist_full,legacy_structural_intersection,41,gad_not_due_substance_medical
anxiety,psychologist,psychologist_full,legacy_structural_intersection,42,sep_anx_not_better_explained
anxiety,psychologist,psychologist_full,legacy_structural_intersection,43,social_anxiety_not_better_explained
anxiety,psychologist,psychologist_full,legacy_structural_intersection,44,social_anxiety_not_due_substance_medical
anxiety,psychologist,psychologist_full,legacy_structural_intersection,45,social_anxiety_children_peer_only_flag
anxiety,psychologist,psychologist_full,legacy_structural_intersection,46,agor_not_excessive_due_medical
anxiety,psychologist,psychologist_full,legacy_structural_intersection,47,agor_disproportionate
anxiety,psychologist,psychologist_full,legacy_structural_intersection,48,social_anxiety_disproportionate
conduct,caregiver,caregiver_2_3,structural_ranked_direct,1,conduct_impairment_global
conduct,caregiver,caregiver_2_3,structural_ranked_direct,2,conduct_15_truancy_before_13
conduct,caregiver,caregiver_2_3,structural_ranked_direct,3,conduct_11_lies_to_obtain_or_avoid
conduct,caregiver,caregiver_2_3,structural_ranked_direct,4,conduct_09_property_destruction
conduct,caregiver,caregiver_2_3,structural_ranked_direct,5,conduct_03_weapon_use
conduct,caregiver,caregiver_2_3,structural_ranked_direct,6,conduct_05_physical_cruelty_animals
conduct,caregiver,caregiver_2_3,structural_ranked_direct,7,conduct_02_initiates_fights
conduct,caregiver,caregiver_2_3,structural_ranked_direct,8,conduct_07_forced_sex
conduct,caregiver,caregiver_2_3,structural_ranked_direct,9,conduct_13_stays_out_at_night_before_13
conduct,caregiver,caregiver_2_3,structural_ranked_direct,10,conduct_06_steals_confronting_victim
conduct,caregiver,caregiver_2_3,structural_ranked_direct,11,conduct_04_physical_cruelty_people
conduct,caregiver,caregiver_2_3,structural_ranked_direct,12,conduct_01_bullies_threatens_intimidates
conduct,caregiver,caregiver_2_3,structural_ranked_direct,13,conduct_14_runs_away_overnight
conduct,caregiver,caregiver_2_3,structural_ranked_direct,14,conduct_08_fire_setting
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,1,conduct_impairment_global
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,2,conduct_15_truancy_before_13
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,3,conduct_11_lies_to_obtain_or_avoid
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,4,conduct_09_property_destruction
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,5,conduct_03_weapon_use
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,6,conduct_05_physical_cruelty_animals
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,7,conduct_02_initiates_fights
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,8,conduct_07_forced_sex
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,9,conduct_13_stays_out_at_night_before_13
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,10,conduct_06_steals_confronting_victim
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,11,conduct_04_physical_cruelty_people
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,12,conduct_01_bullies_threatens_intimidates
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,13,conduct_14_runs_away_overnight
conduct,caregiver,caregiver_2_3,structural_ranked_plus_derived,14,conduct_08_fire_setting
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,1,conduct_impairment_global
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,2,conduct_15_truancy_before_13
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,3,conduct_11_lies_to_obtain_or_avoid
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,4,conduct_09_property_destruction
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,5,conduct_03_weapon_use
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,6,conduct_05_physical_cruelty_animals
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,7,conduct_02_initiates_fights
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,8,conduct_07_forced_sex
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,9,conduct_13_stays_out_at_night_before_13
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,10,conduct_06_steals_confronting_victim
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,11,conduct_04_physical_cruelty_people
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,12,conduct_01_bullies_threatens_intimidates
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,13,conduct_14_runs_away_overnight
conduct,caregiver,caregiver_2_3,dsm5_core_plus_context,14,conduct_08_fire_setting
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,1,conduct_01_bullies_threatens_intimidates
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,2,conduct_02_initiates_fights
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,3,conduct_03_weapon_use
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,4,conduct_04_physical_cruelty_people
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,5,conduct_05_physical_cruelty_animals
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,6,conduct_06_steals_confronting_victim
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,7,conduct_07_forced_sex
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,8,conduct_08_fire_setting
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,9,conduct_09_property_destruction
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,10,conduct_10_breaks_into_house_building_car
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,11,conduct_11_lies_to_obtain_or_avoid
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,12,conduct_12_steals_without_confrontation
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,13,conduct_13_stays_out_at_night_before_13
conduct,caregiver,caregiver_2_3,legacy_structural_intersection,14,conduct_14_runs_away_overnight
depression,caregiver,caregiver_1_3,structural_ranked_direct,1,mdd_duration_weeks
depression,caregiver,caregiver_1_3,structural_ranked_direct,2,mdd_impairment
depression,caregiver,caregiver_1_3,structural_ranked_direct,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_1_3,structural_ranked_direct,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_1_3,structural_ranked_direct,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_1_3,structural_ranked_direct,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_1_3,structural_ranked_direct,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_1_3,structural_ranked_direct,8,pdd_duration_months_child
depression,caregiver,caregiver_1_3,structural_ranked_direct,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,1,mdd_duration_weeks
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,2,mdd_impairment
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,8,pdd_duration_months_child
depression,caregiver,caregiver_1_3,structural_ranked_plus_derived,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,1,mdd_duration_weeks
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,2,mdd_impairment
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,3,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,4,pdd_duration_months_child
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,5,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,6,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,7,dmdd_duration_months
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,8,pdd_impairment
depression,caregiver,caregiver_1_3,dsm5_core_plus_context,9,dmdd_context_school
depression,caregiver,caregiver_1_3,legacy_structural_intersection,1,mdd_duration_weeks
depression,caregiver,caregiver_1_3,legacy_structural_intersection,2,mdd_impairment
depression,caregiver,caregiver_1_3,legacy_structural_intersection,3,pdd_duration_months_child
depression,caregiver,caregiver_1_3,legacy_structural_intersection,4,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_1_3,legacy_structural_intersection,5,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_1_3,legacy_structural_intersection,6,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_1_3,legacy_structural_intersection,7,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_1_3,legacy_structural_intersection,8,mdd_05_psychomotor_change
depression,caregiver,caregiver_1_3,legacy_structural_intersection,9,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,structural_ranked_direct,1,mdd_duration_weeks
depression,caregiver,caregiver_2_3,structural_ranked_direct,2,mdd_impairment
depression,caregiver,caregiver_2_3,structural_ranked_direct,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_2_3,structural_ranked_direct,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_2_3,structural_ranked_direct,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_2_3,structural_ranked_direct,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_2_3,structural_ranked_direct,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_2_3,structural_ranked_direct,8,pdd_duration_months_child
depression,caregiver,caregiver_2_3,structural_ranked_direct,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_2_3,structural_ranked_direct,10,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_2_3,structural_ranked_direct,11,mdd_05_psychomotor_change
depression,caregiver,caregiver_2_3,structural_ranked_direct,12,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,structural_ranked_direct,13,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_2_3,structural_ranked_direct,14,dmdd_duration_months
depression,caregiver,caregiver_2_3,structural_ranked_direct,15,pdd_01_appetite_change
depression,caregiver,caregiver_2_3,structural_ranked_direct,16,pdd_impairment
depression,caregiver,caregiver_2_3,structural_ranked_direct,17,dmdd_outbursts_severity
depression,caregiver,caregiver_2_3,structural_ranked_direct,18,dmdd_onset_before_10
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,1,mdd_duration_weeks
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,2,mdd_impairment
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,8,pdd_duration_months_child
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,10,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,11,mdd_05_psychomotor_change
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,12,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,13,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,14,dmdd_duration_months
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,15,pdd_01_appetite_change
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,16,pdd_impairment
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,17,dmdd_outbursts_severity
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,18,dmdd_onset_before_10
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,1,mdd_duration_weeks
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,2,mdd_impairment
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,3,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,4,pdd_duration_months_child
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,5,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,6,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,7,dmdd_duration_months
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,8,pdd_impairment
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,9,dmdd_context_school
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,10,dmdd_context_home
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,11,dmdd_context_peers
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,12,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,13,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,14,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,15,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,16,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,17,mdd_05_psychomotor_change
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,18,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,legacy_structural_intersection,1,mdd_duration_weeks
depression,caregiver,caregiver_2_3,legacy_structural_intersection,2,mdd_impairment
depression,caregiver,caregiver_2_3,legacy_structural_intersection,3,pdd_duration_months_child
depression,caregiver,caregiver_2_3,legacy_structural_intersection,4,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_2_3,legacy_structural_intersection,5,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_2_3,legacy_structural_intersection,6,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_2_3,legacy_structural_intersection,7,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_2_3,legacy_structural_intersection,8,mdd_05_psychomotor_change
depression,caregiver,caregiver_2_3,legacy_structural_intersection,9,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,legacy_structural_intersection,10,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_2_3,legacy_structural_intersection,11,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_2_3,legacy_structural_intersection,12,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_2_3,legacy_structural_intersection,13,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_2_3,legacy_structural_intersection,14,dmdd_duration_months
depression,caregiver,caregiver_2_3,legacy_structural_intersection,15,pdd_impairment
depression,caregiver,caregiver_2_3,legacy_structural_intersection,16,dmdd_outbursts_severity
depression,caregiver,caregiver_2_3,legacy_structural_intersection,17,pdd_05_concentration_difficulty
depression,caregiver,caregiver_2_3,legacy_structural_intersection,18,pdd_01_appetite_change
depression,caregiver,caregiver_full,structural_ranked_direct,1,mdd_duration_weeks
depression,caregiver,caregiver_full,structural_ranked_direct,2,mdd_impairment
depression,caregiver,caregiver_full,structural_ranked_direct,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_full,structural_ranked_direct,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_full,structural_ranked_direct,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_full,structural_ranked_direct,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_full,structural_ranked_direct,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_full,structural_ranked_direct,8,pdd_duration_months_child
depression,caregiver,caregiver_full,structural_ranked_direct,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_full,structural_ranked_direct,10,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_full,structural_ranked_direct,11,mdd_05_psychomotor_change
depression,caregiver,caregiver_full,structural_ranked_direct,12,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_full,structural_ranked_direct,13,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_full,structural_ranked_direct,14,dmdd_duration_months
depression,caregiver,caregiver_full,structural_ranked_direct,15,pdd_01_appetite_change
depression,caregiver,caregiver_full,structural_ranked_direct,16,pdd_impairment
depression,caregiver,caregiver_full,structural_ranked_direct,17,dmdd_outbursts_severity
depression,caregiver,caregiver_full,structural_ranked_direct,18,dmdd_onset_before_10
depression,caregiver,caregiver_full,structural_ranked_direct,19,pdd_05_concentration_difficulty
depression,caregiver,caregiver_full,structural_ranked_direct,20,pdd_06_hopelessness
depression,caregiver,caregiver_full,structural_ranked_direct,21,pdd_03_low_energy
depression,caregiver,caregiver_full,structural_ranked_direct,22,pdd_02_sleep_change
depression,caregiver,caregiver_full,structural_ranked_direct,23,pdd_04_low_self_esteem
depression,caregiver,caregiver_full,structural_ranked_direct,24,dmdd_context_school
depression,caregiver,caregiver_full,structural_ranked_direct,25,dmdd_context_home
depression,caregiver,caregiver_full,structural_ranked_direct,26,dmdd_context_peers
depression,caregiver,caregiver_full,structural_ranked_direct,27,pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,structural_ranked_plus_derived,1,mdd_duration_weeks
depression,caregiver,caregiver_full,structural_ranked_plus_derived,2,mdd_impairment
depression,caregiver,caregiver_full,structural_ranked_plus_derived,3,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_full,structural_ranked_plus_derived,4,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_full,structural_ranked_plus_derived,5,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_full,structural_ranked_plus_derived,6,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_full,structural_ranked_plus_derived,7,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_full,structural_ranked_plus_derived,8,pdd_duration_months_child
depression,caregiver,caregiver_full,structural_ranked_plus_derived,9,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_full,structural_ranked_plus_derived,10,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_full,structural_ranked_plus_derived,11,mdd_05_psychomotor_change
depression,caregiver,caregiver_full,structural_ranked_plus_derived,12,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_full,structural_ranked_plus_derived,13,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_full,structural_ranked_plus_derived,14,dmdd_duration_months
depression,caregiver,caregiver_full,structural_ranked_plus_derived,15,pdd_01_appetite_change
depression,caregiver,caregiver_full,structural_ranked_plus_derived,16,pdd_impairment
depression,caregiver,caregiver_full,structural_ranked_plus_derived,17,dmdd_outbursts_severity
depression,caregiver,caregiver_full,structural_ranked_plus_derived,18,dmdd_onset_before_10
depression,caregiver,caregiver_full,structural_ranked_plus_derived,19,pdd_05_concentration_difficulty
depression,caregiver,caregiver_full,structural_ranked_plus_derived,20,pdd_06_hopelessness
depression,caregiver,caregiver_full,structural_ranked_plus_derived,21,pdd_03_low_energy
depression,caregiver,caregiver_full,structural_ranked_plus_derived,22,pdd_02_sleep_change
depression,caregiver,caregiver_full,structural_ranked_plus_derived,23,pdd_04_low_self_esteem
depression,caregiver,caregiver_full,structural_ranked_plus_derived,24,dmdd_context_school
depression,caregiver,caregiver_full,structural_ranked_plus_derived,25,dmdd_context_home
depression,caregiver,caregiver_full,structural_ranked_plus_derived,26,dmdd_context_peers
depression,caregiver,caregiver_full,structural_ranked_plus_derived,27,pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,dsm5_core_plus_context,1,mdd_duration_weeks
depression,caregiver,caregiver_full,dsm5_core_plus_context,2,mdd_impairment
depression,caregiver,caregiver_full,dsm5_core_plus_context,3,dmdd_irritable_between_outbursts
depression,caregiver,caregiver_full,dsm5_core_plus_context,4,pdd_duration_months_child
depression,caregiver,caregiver_full,dsm5_core_plus_context,5,dmdd_outbursts_frequency_per_week
depression,caregiver,caregiver_full,dsm5_core_plus_context,6,pdd_depressed_or_irritable_mood
depression,caregiver,caregiver_full,dsm5_core_plus_context,7,dmdd_duration_months
depression,caregiver,caregiver_full,dsm5_core_plus_context,8,pdd_impairment
depression,caregiver,caregiver_full,dsm5_core_plus_context,9,dmdd_context_school
depression,caregiver,caregiver_full,dsm5_core_plus_context,10,dmdd_context_home
depression,caregiver,caregiver_full,dsm5_core_plus_context,11,dmdd_context_peers
depression,caregiver,caregiver_full,dsm5_core_plus_context,12,mdd_02_loss_of_interest_or_pleasure
depression,caregiver,caregiver_full,dsm5_core_plus_context,13,mdd_03_weight_or_appetite_change
depression,caregiver,caregiver_full,dsm5_core_plus_context,14,mdd_09_death_or_suicidal_thoughts
depression,caregiver,caregiver_full,dsm5_core_plus_context,15,mdd_07_worthlessness_or_excessive_guilt
depression,caregiver,caregiver_full,dsm5_core_plus_context,16,mdd_06_fatigue_or_low_energy
depression,caregiver,caregiver_full,dsm5_core_plus_context,17,mdd_05_psychomotor_change
depression,caregiver,caregiver_full,dsm5_core_plus_context,18,mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_full,dsm5_core_plus_context,19,pdd_01_appetite_change
